Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1989,8396,0,0,0,0,0,0,0,0,0,0,0,0,0,97,28,21,
1989,8396,1,1,1,1,1,1,1,1,1,1,1,1,1,97,28,21,Training Camp
1990,8396,1,1,1,1,1,1,1,1,1,1,1,1,1,100,27,21,
1990,8396,1,1,1,1,1,1,1,1,1,1,1,1,1,100,27,21,Training Camp
1988,8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8397,1,1,1,1,1,1,1,1,1,1,1,1,1,99,22,28,
1989,8397,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,44,
1989,8397,1,1,1,1,1,1,1,1,1,1,1,1,1,74,22,44,Training Camp
1990,8397,1,1,1,1,1,1,1,1,1,1,1,1,1,91,22,36,
1990,8397,1,1,1,1,1,1,1,1,1,1,1,1,1,91,22,35,Training Camp
1988,8398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8398,1,1,1,1,1,1,1,1,1,1,1,1,1,100,28,32,
1989,8398,0,0,0,0,0,0,0,0,0,0,0,0,0,89,41,46,
1989,8398,1,1,1,1,1,1,1,1,1,1,1,1,1,89,41,46,Training Camp
1990,8398,1,1,1,1,1,1,1,1,1,1,1,1,1,96,34,40,
1990,8398,1,1,1,1,1,1,1,1,1,1,1,1,1,96,34,40,Training Camp
1988,8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8399,1,1,1,1,1,1,1,1,1,1,1,1,1,74,19,26,
1989,8399,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,27,
1989,8399,1,1,1,1,1,1,1,1,1,1,1,1,1,61,19,26,Training Camp
1990,8399,1,1,1,1,1,1,1,1,1,1,1,1,1,69,19,26,
1990,8399,1,1,1,1,1,1,1,1,1,1,1,1,1,69,19,26,Training Camp
1988,8401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8401,1,1,1,1,1,1,1,1,1,1,1,1,1,81,21,26,
1989,8401,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,26,
1989,8401,1,1,1,1,1,1,1,1,1,1,1,1,1,45,21,26,Training Camp
1990,8401,1,1,1,1,1,1,1,1,1,1,1,1,1,77,21,26,
1990,8401,1,1,1,1,1,1,1,1,1,1,1,1,1,77,21,26,Training Camp
1988,8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8402,1,1,1,1,1,1,1,1,1,1,1,1,1,89,26,26,
1989,8402,0,0,0,0,0,0,0,0,0,0,0,0,0,83,27,27,
1989,8402,1,1,1,1,1,1,1,1,1,1,1,1,1,83,27,26,Training Camp
1990,8402,1,1,1,1,1,1,1,1,1,1,1,1,1,86,26,26,
1990,8402,1,1,1,1,1,1,1,1,1,1,1,1,1,86,26,26,Training Camp
1988,8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8404,1,1,1,1,1,1,1,1,1,1,1,1,1,88,22,10,
1989,8404,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,10,
1989,8404,1,1,1,1,1,1,1,1,1,1,1,1,1,74,22,10,Training Camp
1990,8404,1,1,1,1,1,1,1,1,1,1,1,1,1,81,22,10,
1990,8404,1,1,1,1,1,1,1,1,1,1,1,1,1,81,22,10,Training Camp
1988,8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8407,1,1,1,1,1,1,1,1,1,1,1,1,1,100,26,38,
1989,8407,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,48,
1989,8407,1,1,1,1,1,1,1,1,1,1,1,1,1,91,37,48,Training Camp
1990,8407,1,1,1,1,1,1,1,1,1,1,1,1,1,97,30,42,
1990,8407,1,1,1,1,1,1,1,1,1,1,1,1,1,97,30,42,Training Camp
1988,8411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8411,1,1,1,1,1,1,1,1,1,1,26,96,23,1,1,1,
1989,8411,0,0,0,0,0,0,0,0,0,0,26,90,23,0,0,0,
1989,8411,1,1,1,1,1,1,1,1,1,1,26,90,23,1,1,1,Training Camp
1990,8411,1,1,1,1,1,1,1,1,1,1,26,95,23,1,1,1,
1990,8411,1,1,1,1,1,1,1,1,1,1,26,95,23,1,1,1,Training Camp
1988,8413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8413,1,1,1,1,1,1,1,1,1,1,26,91,26,1,1,1,
1989,8413,0,0,0,0,0,0,0,0,0,0,29,85,26,0,0,0,
1989,8413,1,1,1,1,1,1,1,1,1,1,29,85,26,1,1,1,Training Camp
1990,8413,1,1,1,1,1,1,1,1,1,1,26,88,26,1,1,1,
1990,8413,1,1,1,1,1,1,1,1,1,1,26,88,26,1,1,1,Training Camp
1988,8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8414,1,1,1,1,1,1,1,1,1,1,30,83,42,1,1,1,
1989,8414,0,0,0,0,0,0,0,0,0,0,41,57,50,0,0,0,
1989,8414,1,1,1,1,1,1,1,1,1,1,41,57,50,1,1,1,Training Camp
1990,8414,1,1,1,1,1,1,1,1,1,1,35,62,47,1,1,1,
1990,8414,1,1,1,1,1,1,1,1,1,1,35,62,47,1,1,1,Training Camp
1988,8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8415,1,1,1,1,1,1,1,1,1,1,12,38,10,1,1,1,
1989,8415,0,0,0,0,0,0,0,0,0,0,12,34,10,0,0,0,
1989,8415,1,1,1,1,1,1,1,1,1,1,12,34,10,1,1,1,Training Camp
1990,8415,1,1,1,1,1,1,1,1,1,1,12,39,10,1,1,1,
1990,8415,1,1,1,1,1,1,1,1,1,1,12,39,10,1,1,1,Training Camp
1988,8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8416,1,1,1,1,1,1,1,1,1,1,26,74,20,1,1,1,
1989,8416,0,0,0,0,0,0,0,0,0,0,28,52,20,0,0,0,
1989,8416,1,1,1,1,1,1,1,1,1,1,28,52,20,1,1,1,Training Camp
1990,8416,1,1,1,1,1,1,1,1,1,1,26,56,20,1,1,1,
1990,8416,1,1,1,1,1,1,1,1,1,1,26,56,20,1,1,1,Training Camp
1988,8418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8418,1,1,1,1,1,1,1,1,1,1,12,64,11,1,1,1,
1989,8418,0,0,0,0,0,0,0,0,0,0,12,55,11,0,0,0,
1989,8418,1,1,1,1,1,1,1,1,1,1,12,55,11,1,1,1,Training Camp
1990,8418,1,1,1,1,1,1,1,1,1,1,12,62,11,1,1,1,
1990,8418,1,1,1,1,1,1,1,1,1,1,12,62,11,1,1,1,Training Camp
1988,8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8423,1,1,1,1,1,1,1,1,1,1,16,68,10,1,1,1,
1989,8423,0,0,0,0,0,0,0,0,0,0,16,61,10,0,0,0,
1989,8423,1,1,1,1,1,1,1,1,1,1,16,61,10,1,1,1,Training Camp
1990,8423,1,1,1,1,1,1,1,1,1,1,16,66,10,1,1,1,
1990,8423,1,1,1,1,1,1,1,1,1,1,16,66,10,1,1,1,Training Camp
1988,8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8425,1,1,1,1,1,1,1,1,1,1,5,51,7,1,1,1,
1989,8425,0,0,0,0,0,0,0,0,0,0,5,53,7,0,0,0,
1989,8425,1,1,1,1,1,1,1,1,1,1,5,52,7,1,1,1,Training Camp
1988,8426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8426,1,1,1,1,1,1,1,1,1,1,12,49,58,1,1,1,
1989,8426,0,0,0,0,0,0,0,0,0,0,12,55,24,0,0,0,
1989,8426,1,1,1,1,1,1,1,1,1,1,12,55,24,1,1,1,Training Camp
1990,8426,1,1,1,1,1,1,1,1,1,1,12,61,24,1,1,1,
1990,8426,1,1,1,1,1,1,1,1,1,1,12,61,53,1,1,1,Training Camp
1988,8428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8428,1,1,1,1,1,1,1,1,1,1,22,95,26,1,1,1,
1989,8428,0,0,0,0,0,0,0,0,0,0,22,89,26,0,0,0,
1989,8428,1,1,1,1,1,1,1,1,1,1,22,89,26,1,1,1,Training Camp
1990,8428,1,1,1,1,1,1,1,1,1,1,22,92,26,1,1,1,
1990,8428,1,1,1,1,1,1,1,1,1,1,22,92,26,1,1,1,Training Camp
1988,8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8431,1,1,1,1,1,1,1,1,1,1,97,26,1,1,1,1,
1989,8431,0,0,0,0,0,0,0,0,0,0,96,29,0,0,0,0,
1989,8431,1,1,1,1,1,1,1,1,1,1,96,29,1,1,1,1,Training Camp
1990,8431,1,1,1,1,1,1,1,1,1,1,96,27,1,1,1,1,
1990,8431,1,1,1,1,1,1,1,1,1,1,96,27,1,1,1,1,Training Camp
1988,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8432,1,1,1,1,1,1,1,1,1,1,97,33,1,1,1,1,
1989,8432,0,0,0,0,0,0,0,0,0,0,59,50,0,0,0,0,
1989,8432,1,1,1,1,1,1,1,1,1,1,59,50,1,1,1,1,Training Camp
1990,8432,1,1,1,1,1,1,1,1,1,1,85,42,1,1,1,1,
1990,8432,1,1,1,1,1,1,1,1,1,1,85,42,1,1,1,1,Training Camp
1988,8437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8437,1,1,1,1,1,1,1,1,1,1,96,10,1,1,1,1,
1989,8437,0,0,0,0,0,0,0,0,0,0,94,10,0,0,0,0,
1989,8437,1,1,1,1,1,1,1,1,1,1,94,10,1,1,1,1,Training Camp
1990,8437,1,1,1,1,1,1,1,1,1,1,95,10,1,1,1,1,
1990,8437,1,1,1,1,1,1,1,1,1,1,95,10,1,1,1,1,Training Camp
1988,8439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8439,1,1,1,1,1,1,1,1,1,1,100,21,1,1,1,1,
1989,8439,0,0,0,0,0,0,0,0,0,0,100,21,0,0,0,0,
1989,8439,1,1,1,1,1,1,1,1,1,1,100,21,1,1,1,1,Training Camp
1990,8439,1,1,1,1,1,1,1,1,1,1,100,21,1,1,1,1,
1990,8439,1,1,1,1,1,1,1,1,1,1,100,21,1,1,1,1,Training Camp
1988,8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8440,1,1,1,1,1,1,1,1,1,1,95,26,1,1,1,1,
1989,8440,0,0,0,0,0,0,0,0,0,0,95,30,0,0,0,0,
1989,8440,1,1,1,1,1,1,1,1,1,1,95,30,1,1,1,1,Training Camp
1990,8440,1,1,1,1,1,1,1,1,1,1,95,26,1,1,1,1,
1990,8440,1,1,1,1,1,1,1,1,1,1,95,26,1,1,1,1,Training Camp
1988,8443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8443,1,1,1,1,1,1,1,1,1,1,88,50,27,1,1,1,
1989,8443,0,0,0,0,0,0,0,0,0,0,75,65,45,0,0,0,
1989,8443,1,1,1,1,1,1,1,1,1,1,75,65,44,1,1,1,Training Camp
1990,8443,1,1,1,1,1,1,1,1,1,1,79,58,35,1,1,1,
1990,8443,1,1,1,1,1,1,1,1,1,1,79,57,34,1,1,1,Training Camp
1988,8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8444,1,17,95,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,8444,0,17,84,0,0,0,0,0,0,0,0,0,0,0,0,0,
1989,8444,1,17,84,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,8444,1,17,89,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,8444,1,17,89,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8445,1,70,70,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,8445,0,55,75,0,0,0,0,0,0,0,0,0,0,0,0,0,
1989,8445,1,54,75,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,8445,1,58,76,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,8445,1,58,75,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,8446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8446,1,1,1,1,1,1,1,1,1,1,1,1,1,12,26,78,
1989,8446,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,74,
1989,8446,1,1,1,1,1,1,1,1,1,1,1,1,1,12,28,74,Training Camp
1990,8446,1,1,1,1,1,1,1,1,1,1,1,1,1,12,26,79,
1990,8446,1,1,1,1,1,1,1,1,1,1,1,1,1,12,26,79,Training Camp
1988,8448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8448,1,1,1,1,1,1,1,1,1,1,1,1,1,25,22,97,
1989,8448,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,55,
1989,8448,1,1,1,1,1,1,1,1,1,1,1,1,1,25,22,55,Training Camp
1990,8448,1,1,1,1,1,1,1,1,1,1,1,1,1,25,22,86,
1990,8448,1,1,1,1,1,1,1,1,1,1,1,1,1,25,22,86,Training Camp
1988,8449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8449,1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,30,
1989,8449,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,33,
1989,8449,1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,32,Training Camp
1988,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8450,1,1,1,1,1,1,1,1,1,1,1,1,1,26,17,98,
1989,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,87,
1989,8450,1,1,1,1,1,1,1,1,1,1,1,1,1,28,17,87,Training Camp
1990,8450,1,1,1,1,1,1,1,1,1,1,1,1,1,26,17,93,
1990,8450,1,1,1,1,1,1,1,1,1,1,1,1,1,26,17,93,Training Camp
1988,8451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8451,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,80,
1989,8451,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,70,
1989,8451,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,70,Training Camp
1990,8451,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,77,
1990,8451,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,77,Training Camp
1988,8453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8453,1,1,1,1,1,1,1,1,1,1,1,1,1,19,23,95,
1989,8453,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,93,
1989,8453,1,1,1,1,1,1,1,1,1,1,1,1,1,19,23,93,Training Camp
1990,8453,1,1,1,1,1,1,1,1,1,1,1,1,1,19,23,95,
1990,8453,1,1,1,1,1,1,1,1,1,1,1,1,1,19,23,95,Training Camp
1988,8455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8455,1,1,1,1,1,1,1,1,1,1,1,1,1,28,26,96,
1989,8455,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,74,
1989,8455,1,1,1,1,1,1,1,1,1,1,1,1,1,38,32,74,Training Camp
1990,8455,1,1,1,1,1,1,1,1,1,1,1,1,1,34,30,81,
1990,8455,1,1,1,1,1,1,1,1,1,1,1,1,1,33,30,81,Training Camp
1988,8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8457,1,1,1,1,1,1,1,1,1,1,1,1,1,10,26,70,
1989,8457,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,54,
1989,8457,1,1,1,1,1,1,1,1,1,1,1,1,1,10,28,54,Training Camp
1990,8457,1,1,1,1,1,1,1,1,1,1,1,1,1,10,26,58,
1990,8457,1,1,1,1,1,1,1,1,1,1,1,1,1,10,26,58,Training Camp
1988,8458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8458,1,1,1,1,1,1,1,1,1,1,1,1,1,14,31,87,
1989,8458,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,93,
1989,8458,1,1,1,1,1,1,1,1,1,1,1,1,1,14,25,93,Training Camp
1990,8458,1,1,1,1,1,1,1,1,1,1,1,1,1,14,25,96,
1990,8458,1,1,1,1,1,1,1,1,1,1,1,1,1,14,25,96,Training Camp
1988,8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8459,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,60,
1989,8459,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,48,
1989,8459,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,48,Training Camp
1990,8459,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,54,
1990,8459,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,54,Training Camp
1988,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8460,1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,95,
1989,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,81,
1989,8460,1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,81,Training Camp
1990,8460,1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,90,
1990,8460,1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,90,Training Camp
1988,8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8462,1,1,1,1,1,36,22,22,1,1,1,1,1,1,1,1,
1989,8462,0,0,0,0,0,36,22,22,0,0,0,0,0,0,0,0,
1989,8462,1,1,1,1,1,36,22,22,1,1,1,1,1,1,1,1,Training Camp
1990,8462,1,1,1,1,1,38,22,22,1,1,1,1,1,1,1,1,
1990,8462,1,1,1,1,1,37,22,22,1,1,1,1,1,1,1,1,Training Camp
1988,8463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8463,1,1,1,1,1,100,47,44,1,1,1,1,1,1,1,1,
1989,8463,0,0,0,0,0,80,55,55,0,0,0,0,0,0,0,0,
1989,8463,1,1,1,1,1,80,54,55,1,1,1,1,1,1,1,1,Training Camp
1990,8463,1,1,1,1,1,96,49,48,1,1,1,1,1,1,1,1,
1990,8463,1,1,1,1,1,96,49,48,1,1,1,1,1,1,1,1,Training Camp
1988,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8466,1,1,51,1,1,49,26,17,1,1,1,1,1,1,1,1,
1989,8466,0,0,0,0,0,43,30,17,0,0,0,0,0,0,0,0,
1989,8466,1,1,1,1,1,43,30,17,1,1,1,1,1,1,1,1,Training Camp
1990,8466,1,1,1,1,1,53,28,17,1,1,1,1,1,1,1,1,
1990,8466,1,1,33,1,1,53,28,17,1,1,1,1,1,1,1,1,Training Camp
1988,8467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8467,1,1,1,1,1,100,21,23,1,1,1,1,1,1,1,1,
1989,8467,0,0,0,0,0,97,21,23,0,0,0,0,0,0,0,0,
1989,8467,1,1,1,1,1,97,21,23,1,1,1,1,1,1,1,1,Training Camp
1990,8467,1,1,1,1,1,100,21,23,1,1,1,1,1,1,1,1,
1990,8467,1,1,1,1,1,100,21,23,1,1,1,1,1,1,1,1,Training Camp
1988,8468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8468,1,1,1,1,1,75,10,22,1,1,1,1,1,1,1,1,
1989,8468,0,0,0,0,0,61,10,22,0,0,0,0,0,0,0,0,
1989,8468,1,1,1,1,1,61,10,22,1,1,1,1,1,1,1,1,Training Camp
1990,8468,1,1,1,1,1,67,10,22,1,1,1,1,1,1,1,1,
1990,8468,1,1,1,1,1,67,10,22,1,1,1,1,1,1,1,1,Training Camp
1988,8469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8469,1,1,1,1,1,98,17,14,1,1,1,1,1,1,1,1,
1989,8469,0,0,0,0,0,86,17,14,0,0,0,0,0,0,0,0,
1989,8469,1,1,1,1,1,86,17,14,1,1,1,1,1,1,1,1,Training Camp
1990,8469,1,1,1,1,1,97,17,14,1,1,1,1,1,1,1,1,
1990,8469,1,1,1,1,1,97,17,14,1,1,1,1,1,1,1,1,Training Camp
1988,8470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8470,1,1,1,1,1,96,12,26,1,1,1,1,1,1,1,1,
1989,8470,0,0,0,0,0,56,12,28,0,0,0,0,0,0,0,0,
1989,8470,1,1,1,1,1,56,12,28,1,1,1,1,1,1,1,1,Training Camp
1990,8470,1,1,1,1,1,83,12,26,1,1,1,1,1,1,1,1,
1990,8470,1,1,1,1,1,83,12,26,1,1,1,1,1,1,1,1,Training Camp
1988,8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8471,1,1,1,1,1,63,18,15,1,1,1,1,1,1,1,1,
1989,8471,0,0,0,0,0,62,18,15,0,0,0,0,0,0,0,0,
1989,8471,1,1,1,1,1,62,18,15,1,1,1,1,1,1,1,1,Training Camp
1990,8471,1,1,1,1,1,65,18,15,1,1,1,1,1,1,1,1,
1990,8471,1,1,1,1,1,64,18,15,1,1,1,1,1,1,1,1,Training Camp
1988,8473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8473,1,1,1,1,1,77,13,18,1,1,1,1,1,1,1,1,
1989,8473,0,0,0,0,0,49,13,18,0,0,0,0,0,0,0,0,
1989,8473,1,1,1,1,1,49,13,18,1,1,1,1,1,1,1,1,Training Camp
1990,8473,1,1,1,1,1,51,13,18,1,1,1,1,1,1,1,1,
1990,8473,1,1,1,1,1,51,13,18,1,1,1,1,1,1,1,1,Training Camp
1988,8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8475,1,1,1,1,1,100,19,12,1,1,1,1,1,1,1,1,
1989,8475,0,0,0,0,0,97,19,12,0,0,0,0,0,0,0,0,
1989,8475,1,1,1,1,1,97,19,12,1,1,1,1,1,1,1,1,Training Camp
1990,8475,1,1,1,1,1,100,19,12,1,1,1,1,1,1,1,1,
1990,8475,1,1,1,1,1,100,19,12,1,1,1,1,1,1,1,1,Training Camp
1988,8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8476,1,1,1,1,1,59,26,20,1,1,1,1,1,1,1,1,
1989,8476,0,0,0,0,0,48,26,20,0,0,0,0,0,0,0,0,
1989,8476,1,1,1,1,1,48,26,20,1,1,1,1,1,1,1,1,Training Camp
1990,8476,1,1,1,1,1,53,26,20,1,1,1,1,1,1,1,1,
1990,8476,1,1,1,1,1,53,26,20,1,1,1,1,1,1,1,1,Training Camp
1988,8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8478,1,1,1,1,1,91,30,35,1,1,1,1,1,1,1,1,
1989,8478,0,0,0,0,0,62,41,48,0,0,0,0,0,0,0,0,
1989,8478,1,1,1,1,1,62,41,48,1,1,1,1,1,1,1,1,Training Camp
1990,8478,1,1,1,1,1,80,37,43,1,1,1,1,1,1,1,1,
1990,8478,1,1,1,1,1,80,37,43,1,1,1,1,1,1,1,1,Training Camp
1988,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8479,1,1,1,1,1,100,18,26,1,1,1,1,1,1,1,1,
1989,8479,0,0,0,0,0,97,18,28,0,0,0,0,0,0,0,0,
1989,8479,1,1,1,1,1,97,18,27,1,1,1,1,1,1,1,1,Training Camp
1990,8479,1,1,1,1,1,98,18,26,1,1,1,1,1,1,1,1,
1990,8479,1,1,1,1,1,98,18,26,1,1,1,1,1,1,1,1,Training Camp
1988,8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8481,1,1,1,1,1,68,20,53,1,1,1,1,1,1,1,1,
1989,8481,0,0,0,0,0,75,20,19,0,0,0,0,0,0,0,0,
1989,8481,0,0,0,0,0,75,20,49,0,0,0,0,0,0,0,0,Training Camp
1990,8481,1,1,1,1,1,71,20,53,1,1,1,1,1,1,1,1,
1990,8481,1,1,1,1,1,69,20,53,1,1,1,1,1,1,1,1,Training Camp
1988,8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8484,1,1,1,1,1,1,1,1,1,85,1,1,1,1,1,1,
1989,8484,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,
1989,8484,1,1,1,1,1,1,1,1,1,72,1,1,1,1,1,1,Training Camp
1990,8484,1,1,1,1,1,1,1,1,1,81,1,1,1,1,1,1,
1990,8484,1,1,1,1,1,1,1,1,1,81,1,1,1,1,1,1,Training Camp
1988,8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8486,1,1,1,1,1,1,1,1,27,85,1,1,1,1,1,1,
1989,8486,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,
1989,8486,1,1,1,1,1,1,1,1,30,80,1,1,1,1,1,1,Training Camp
1990,8486,1,1,1,1,1,1,1,1,27,81,1,1,1,1,1,1,
1990,8486,1,1,1,1,1,1,1,1,27,81,1,1,1,1,1,1,Training Camp
1988,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8487,1,1,1,1,1,1,1,1,1,1,1,23,94,1,25,1,
1989,8487,0,0,0,0,0,0,0,0,0,0,0,23,84,0,25,0,
1989,8487,1,1,1,1,1,1,1,1,1,1,1,23,84,1,25,1,Training Camp
1990,8487,1,1,1,1,1,1,1,1,1,1,1,23,89,1,25,1,
1990,8487,1,1,1,1,1,1,1,1,1,1,1,23,89,1,25,1,Training Camp
1988,8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8488,1,1,1,1,1,1,1,1,1,1,1,12,93,1,26,1,
1989,8488,0,0,0,0,0,0,0,0,0,0,0,12,73,0,29,0,
1989,8488,1,1,1,1,1,1,1,1,1,1,1,12,73,1,29,1,Training Camp
1990,8488,1,1,1,1,1,1,1,1,1,1,1,12,77,1,26,1,
1990,8488,1,1,1,1,1,1,1,1,1,1,1,12,77,1,26,1,Training Camp
1988,8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8489,1,1,1,1,1,1,1,1,1,1,1,21,55,1,11,1,
1989,8489,0,0,0,0,0,0,0,0,0,0,0,21,43,0,11,0,
1989,8489,1,1,1,1,1,1,1,1,1,1,1,21,43,1,11,1,Training Camp
1990,8489,1,1,1,1,1,1,1,1,1,1,1,21,47,1,11,1,
1990,8489,1,1,1,1,1,1,1,1,1,1,1,21,47,1,11,1,Training Camp
1988,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8490,1,1,1,1,1,1,1,1,1,1,1,57,50,1,26,1,
1989,8490,0,0,0,0,0,0,0,0,0,0,0,17,52,0,27,0,
1989,8490,1,1,1,1,1,1,1,1,1,1,1,17,52,1,27,1,Training Camp
1990,8490,1,1,1,1,1,1,1,1,1,1,1,17,56,1,27,1,
1990,8490,1,1,1,1,1,1,1,1,1,1,1,17,56,1,27,1,Training Camp
1988,8491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1988,8491,1,1,1,1,1,1,1,1,1,1,1,26,68,1,20,1,
1989,8491,0,0,0,0,0,0,0,0,0,0,0,28,39,0,20,0,
1989,8491,1,1,1,1,1,1,1,1,1,1,1,28,39,1,20,1,Training Camp
1990,8491,1,1,1,1,1,1,1,1,1,1,1,26,43,1,20,1,
1990,8491,1,1,1,1,1,1,1,1,1,1,1,26,43,1,20,1,Training Camp
