"PlayerID","Jersey","FirstName","LastName","Age","Experience","Height","Weight","Position","city","mascot","Overall","Strength","Agility","Arm","Speed","Hands","Intelligence","Accuracy","RunBlocking","PassBlocking","Tackling","Endurance","KickDistance","KickAccuracy","trait1","Leadership","WorkEthic","Competitiveness","TeamPlayer","Sportsmanship","SocialDisposition","Money","Security","Loyalty","Winning","PlayingTime","CloseToHome","MarketSize","Morale","QB","RB","FB","WR","TE","G","T","C","P","K","DT","DE","LB","CB","SS","FS","1989","1990","1991","1992","1993","1994"
"8561","34","Jerome","Ford","21","0","70","210","RB",NULL,NULL,"75","63","71","9","81","60","45","18","29","24","30","73","1","1",NULL,"64","60","79","67","78","66","76","46","41","68","84","33","69","78","0","46","27","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8562","44","Forrest","Gump","22","0","72","195","RB","Seattle","Seahawks","83","50","95","25","90","35","50","25","50","50","10","99","1","1","MediaDarling","75","95","55","90","95","90","70","36","66","50","80","66","40","90","0","90","50","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8563","20","Breece","Hall","20","0","73","220","RB","Tampa Bay","Buccaneers","87","72","87","21","86","64","61","11","35","37","23","86","5","4","Scatback","28","95","78","20","94","89","85","48","43","69","97","43","60","74","0","77","35","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8564","25","Hassan","Haskins","21","0","74","228","RB",NULL,NULL,"76","68","69","19","79","58","39","13","32","28","32","76","1","1",NULL,"68","78","98","78","75","77","98","48","35","48","86","45","53","91","0","70","16","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8565","30","Keaontay","Ingram","21","0","72","221","RB",NULL,NULL,"73","66","67","9","78","61","41","8","26","18","25","75","3","5",NULL,"45","67","36","58","37","45","89","47","37","35","95","40","62","91","0","36","19","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8566","28","Zonovan","Knight","20","0","70","209","RB",NULL,NULL,"75","61","76","11","80","60","49","20","25","27","29","71","2","1",NULL,"18","70","41","29","29","15","98","49","45","53","71","38","62","99","0","36","15","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8567","24","Jordan","Mason","22","0","71","223","RB",NULL,NULL,"74","62","66","20","78","52","43","14","36","12","33","67","1","1",NULL,"56","60","60","54","76","73","74","58","53","56","89","31","68","78","0","82","25","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8568","10","Isiah","Pacheco","21","0","70","216","RB","Cincinnati","Bengals","86","73","76","27","86","65","65","23","26","33","31","84","9","3",NULL,"30","57","40","4","25","8","74","38","49","46","89","46","32","70","0","88","20","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8569","31","Dameon","Pierce","21","0","70","218","RB",NULL,NULL,"81","76","80","12","81","61","52","10","35","31","34","81","1","1",NULL,"16","30","45","35","16","7","87","43","37","63","92","40","54","99","0","58","19","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8570","20","Ronnie","Rivers","22","0","69","195","RB",NULL,NULL,"73","53","75","14","78","61","25","15","27","8","20","72","1","2",NULL,"50","49","47","46","30","70","89","59","41","61","97","59","36","73","0","70","14","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8571","8","Brian","Robinson Jr","22","0","73","228","RB","Detroit","Lions","81","75","72","18","81","60","64","16","30","33","33","81","6","6",NULL,"63","98","98","71","68","77","78","57","62","51","96","45","43","77","0","61","50","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8572","28","Isaiah","Spiller","20","0","73","215","RB",NULL,NULL,"79","67","78","16","80","63","53","12","25","24","26","80","2","1",NULL,"61","50","37","93","37","52","95","45","36","38","77","33","64","77","0","63","26","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8573","20","Pierre","Strong Jr","22","0","71","205","RB",NULL,NULL,"76","56","74","25","82","55","36","31","28","18","29","79","3","1",NULL,"44","91","98","45","84","89","86","58","38","56","84","39","49","83","0","74","30","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8574","9","Kenneth","Walker III","20","0","69","211","RB","Minnesota","Vikings","85","72","84","16","87","62","68","11","25","33","30","83","2","1",NULL,"77","72","98","90","78","65","97","30","45","66","77","36","51","71","0","55","37","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8575","30","Jaylen","Warren","22","0","68","215","RB",NULL,NULL,"78","66","70","13","82","63","54","16","40","34","27","75","6","6",NULL,"65","43","61","69","46","63","86","55","31","67","89","65","56","85","0","51","29","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8576","1","Rachaad","White","22","0","72","214","RB",NULL,NULL,"83","63","76","12","82","68","55","10","27","32","23","74","6","4",NULL,"63","51","60","92","61","65","77","60","46","65","88","42","44","100","0","91","30","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8577","35","Zamir","White","21","0","72","215","RB",NULL,NULL,"76","67","73","15","81","54","40","8","27","20","27","77","2","1",NULL,"14","43","54","8","14","1","83","31","45","30","92","45","52","89","0","59","25","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8578","23","Kyren","Williams","21","0","69","194","RB",NULL,NULL,"84","66","80","30","83","66","56","28","37","35","35","78","4","1",NULL,"31","38","59","25","28","25","81","39","40","57","83","47","48","74","0","83","29","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8579","22","Tony","Adams","22","0","72","205","SS",NULL,NULL,"71","53","77","3","80","42","56","3","9","9","55","76","1","1",NULL,"11","98","99","8","61","73","93","63","68","52","71","36","67","99","0","0","0","0","0","0","0","0","0","0","0","0","12","0","40","15",NULL,NULL,NULL,NULL,NULL,NULL
"8580","37","D'Anthony","Bell","24","0","73","211","SS",NULL,NULL,"72","57","74","1","77","41","34","1","3","3","55","71","1","1",NULL,"66","93","96","58","71","94","99","70","68","63","92","60","51","99","0","0","0","0","0","0","0","0","0","0","0","0","13","0","81","12",NULL,NULL,NULL,NULL,NULL,NULL
"8581","24","Dane","Belton","20","0","73","205","SS",NULL,NULL,"76","52","78","1","79","55","49","1","3","3","58","78","21","19",NULL,"68","88","73","57","77","63","86","30","36","44","80","47","50","81","0","0","0","0","0","0","0","0","0","0","0","0","27","0","92","22",NULL,NULL,NULL,NULL,NULL,NULL
"8582","9","Jaquan","Brisker","22","0","73","200","SS","Minnesota","Vikings","84","66","84","7","84","55","62","1","9","9","65","83","2","3","BoxSafety","80","98","100","62","80","87","86","60","63","57","83","51","45","99","0","0","0","0","0","0","0","0","0","0","0","0","27","0","90","29",NULL,NULL,NULL,NULL,NULL,NULL
"8583","44","Mike","Brown","22","0","73","222","SS",NULL,NULL,"73","57","80","4","80","49","55","1","3","3","56","73","1","1",NULL,"94","63","83","60","88","77","81","63","65","61","92","35","55","88","0","0","0","0","0","0","0","0","0","0","0","0","19","0","37","12",NULL,NULL,NULL,NULL,NULL,NULL
"8584","20","Nick","Cross","19","0","72","212","SS",NULL,NULL,"76","60","80","4","82","57","51","7","9","9","60","79","8","9",NULL,"17","86","65","37","96","85","75","46","42","55","74","30","61","89","0","0","0","0","0","0","0","0","0","0","0","0","14","0","48","17",NULL,NULL,NULL,NULL,NULL,NULL
"8585","14","Kyle","Hamilton","20","0","76","221","FS","Detroit","Lions","91","75","90","18","90","65","75","18","13","13","75","82","8","9","Centerfielder","67","36","38","54","64","62","92","43","42","69","95","35","47","98","0","0","0","0","0","0","0","0","0","0","0","0","40","0","80","50",NULL,NULL,NULL,NULL,NULL,NULL
"8586","23","Daxton","Hill","20","0","72","191","SS",NULL,NULL,"75","49","89","1","83","56","56","3","9","9","56","79","1","1",NULL,"100","81","98","74","94","70","85","38","31","49","88","33","43","82","0","0","0","0","0","0","0","0","0","0","0","0","21","0","36","12",NULL,NULL,NULL,NULL,NULL,NULL
"8587","13","Nazeeh","Johnson","23","0","70","199","SS",NULL,NULL,"72","47","75","1","81","50","45","1","3","1","46","76","1","1",NULL,"16","47","58","24","15","7","79","58","36","63","82","51","58","70","0","0","0","0","0","0","0","0","0","0","0","0","13","0","95","24",NULL,NULL,NULL,NULL,NULL,NULL
"8588","31","Kerby","Joseph","20","0","73","200","SS",NULL,NULL,"81","60","79","3","84","63","62","1","1","1","61","83","4","6",NULL,"83","60","49","90","61","31","92","31","39","68","80","45","51","91","0","0","0","0","0","0","0","0","0","0","0","0","14","0","86","30",NULL,NULL,NULL,NULL,NULL,NULL
"8589","28","Qwuantrezz","Knight","23","0","72","199","SS",NULL,NULL,"67","48","71","3","73","43","45","4","3","1","60","73","1","1",NULL,"17","80","100","14","90","76","82","52","53","52","75","59","62","89","0","0","0","0","0","0","0","0","0","0","0","0","12","0","40","11",NULL,NULL,NULL,NULL,NULL,NULL
"8590","37","Quentin","Lake","22","0","73","201","SS",NULL,NULL,"72","48","71","4","74","54","53","8","3","3","56","77","1","1",NULL,"68","72","99","64","72","84","87","57","49","65","93","30","63","95","0","0","0","0","0","0","0","0","0","0","0","0","20","0","92","15",NULL,NULL,NULL,NULL,NULL,NULL
"8591","41","Raheem","Layne","22","0","71","192","SS",NULL,NULL,"66","51","66","1","74","38","41","1","3","3","55","72","1","1",NULL,"40","86","88","41","99","98","100","70","55","65","79","35","62","84","0","0","0","0","0","0","0","0","0","0","0","0","6","0","44","0",NULL,NULL,NULL,NULL,NULL,NULL
"8592","41","Brenden","Schooler","24","0","73","205","SS",NULL,NULL,"73","55","82","1","80","55","36","7","3","1","52","72","4","6",NULL,"13","69","67","27","35","19","76","64","36","70","88","55","52","79","0","0","0","0","0","0","0","0","0","0","0","0","12","0","65","11",NULL,NULL,NULL,NULL,NULL,NULL
"8593","30","Juanyeh","Thomas","21","0","75","217","SS",NULL,NULL,"73","56","67","1","75","46","44","1","3","2","61","77","1","1",NULL,"31","63","42","47","61","39","83","35","36","52","84","37","37","87","0","0","0","0","0","0","0","0","0","0","0","0","28","0","95","13",NULL,NULL,NULL,NULL,NULL,NULL
"8594","76","Devin","Cochran","23","0","79","310","T",NULL,NULL,"68","75","43","1","49","3","51","1","66","61","31","53","1","1",NULL,"38","85","90","40","71","77","98","69","37","59","86","66","61","75","0","0","0","0","0","12","55","6","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8595","60","Dylan","Cook","23","0","78","305","T",NULL,NULL,"71","72","44","1","49","1","52","1","66","67","44","54","1","1",NULL,"20","70","69","5","12","20","84","68","52","55","86","51","35","78","0","0","0","0","0","24","66","21","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8596","67","Charles","Cross","20","0","77","311","T",NULL,NULL,"81","78","55","5","62","3","71","2","72","82","24","67","4","1",NULL,"66","63","35","81","59","50","99","36","36","30","70","43","64","97","0","0","0","0","0","18","35","17","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8597","79","Ikem","Ekwonu","20","0","76","320","T",NULL,NULL,"80","86","43","5","49","15","64","2","74","76","44","67","12","9",NULL,"13","34","51","19","10","32","77","49","35","51","74","47","67","74","0","0","0","0","0","46","70","24","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8598","77","Daniel","Faalele","21","0","80","380","T",NULL,NULL,"75","82","21","7","50","13","42","6","76","67","43","53","2","1",NULL,"65","33","31","63","65","31","96","39","39","56","73","32","48","83","0","0","0","0","0","22","84","16","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8599","67","Luke","Goedeke","22","0","77","312","T",NULL,NULL,"76","79","46","8","55","26","61","1","75","71","34","58","4","7",NULL,"88","94","83","91","83","70","85","69","45","63","97","65","68","70","0","0","0","0","0","22","45","29","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8600","72","Caleb","Jones","22","0","81","370","T",NULL,NULL,"68","76","22","1","32","4","42","1","70","63","34","50","1","1",NULL,"31","63","94","11","73","96","99","60","67","56","89","50","44","100","0","0","0","0","0","11","81","5","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8601","70","Braxton","Jones","22","0","78","310","T",NULL,NULL,"82","78","51","4","57","9","72","2","77","77","39","64","15","12",NULL,"89","55","69","82","60","51","92","63","49","65","88","49","43","76","0","0","0","0","0","24","69","27","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8602","59","Vederian","Lowe","22","0","78","320","T",NULL,NULL,"73","74","39","1","45","1","58","1","70","62","28","56","1","1",NULL,"25","66","90","39","60","85","82","67","38","50","98","41","30","89","0","0","0","0","0","14","100","28","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8603","72","Abraham","Lucas","22","0","78","322","T",NULL,NULL,"81","79","61","1","52","21","70","1","74","77","31","63","1","1",NULL,"6","54","31","23","14","16","75","63","46","60","76","61","55","71","0","0","0","0","0","14","62","23","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8604","61","Max","Mitchell","21","0","78","299","T",NULL,NULL,"76","74","37","2","42","3","62","1","71","70","28","59","3","1",NULL,"3","63","93","15","67","85","91","32","37","65","90","48","59","92","0","0","0","0","0","30","95","12","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8605","77","Thayer","Munford Jr","21","0","78","320","T",NULL,NULL,"71","75","37","4","39","3","63","2","69","72","24","54","1","1",NULL,"30","56","34","55","39","38","90","36","41","62","85","33","35","90","0","0","0","0","0","17","33","22","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8606","16","George","Musso","22","0","74","262","T","Oakland","Raiders","82","82","40","1","66","50","70","1","74","75","73","90","1","1","TenaciousBlocker","81","89","82","93","91","93","88","35","38","32","89","41","59","99","0","0","0","0","25","70","70","55","0","0","70","70","45","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8607","73","Evan","Neal","20","0","79","350","T",NULL,NULL,"79","86","48","8","60","13","57","2","77","69","34","65","3","3",NULL,"70","74","94","70","78","84","84","50","34","54","73","46","47","92","0","0","0","0","0","21","70","26","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8608","70","Trevor","Penning","22","0","79","325","T",NULL,NULL,"75","82","60","5","60","24","51","6","79","68","26","61","2","1",NULL,"80","38","56","94","49","54","97","57","58","64","93","68","37","85","0","0","0","0","0","14","33","24","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8609","78","Nicholas","Petit-Frere","21","0","77","316","T",NULL,NULL,"74","78","38","1","48","4","64","1","75","70","28","60","1","1",NULL,"55","71","64","39","82","65","76","33","48","44","72","49","44","74","0","0","0","0","0","16","41","20","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8610","79","Bernhard","Raimann","23","0","78","303","T","Tampa Bay","Buccaneers","84","85","58","4","69","29","69","6","78","77","32","66","18","17","BookEndTackle","64","73","73","92","74","65","100","62","55","61","99","60","33","83","0","0","0","0","0","16","59","21","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8611","71","Kion","Smith","22","0","77","306","T",NULL,NULL,"67","67","43","1","41","2","49","1","68","61","31","53","1","1",NULL,"50","76","93","57","63","91","89","64","48","51","94","65","64","74","0","0","0","0","0","4","63","11","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8612","78","Luke","Tenuta","22","0","80","314","T",NULL,NULL,"69","73","42","1","39","13","57","1","66","66","48","57","2","1",NULL,"47","56","42","59","55","33","71","68","57","59","79","70","53","100","0","0","0","0","0","13","56","14","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8613","50","Zach","Tom","22","0","76","304","T",NULL,NULL,"81","74","59","1","58","9","68","2","71","79","27","62","1","1",NULL,"37","65","84","34","78","82","94","59","37","67","71","47","33","73","0","0","0","0","0","29","71","20","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8614","74","Ryan","Van Demark","23","0","78","307","T",NULL,NULL,"66","75","48","1","43","14","51","1","68","63","39","55","2","1",NULL,"81","89","82","93","91","93","88","60","44","61","97","49","58","91","0","0","0","0","0","6","17","15","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8615","79","Matt","Waletzko","21","0","80","305","T",NULL,NULL,"72","77","56","1","51","1","55","1","68","66","27","57","1","1",NULL,"60","72","69","83","63","63","99","32","45","41","89","41","69","80","0","0","0","0","0","17","58","22","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8616","63","Rasheed","Walker","21","0","78","324","T",NULL,NULL,"78","77","44","1","60","9","49","1","72","71","42","59","1","1",NULL,"20","69","65","5","35","24","87","41","47","66","99","33","55","88","0","0","0","0","0","24","89","14","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8617","72","Tyrone","Wheatley Jr.","24","0","78","320","T",NULL,NULL,"73","76","51","1","51","42","46","7","63","67","29","58","1","1",NULL,"79","71","63","60","100","78","93","50","41","59","70","55","39","85","0","0","0","0","0","22","96","14","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8618","48","Cal","Adomitis","23","0","74","238","TE",NULL,NULL,"67","49","47","1","64","61","40","1","35","34","48","59","1","1",NULL,"35","62","53","40","15","24","81","68","68","67","91","54","32","88","0","0","0","1","98","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
"8619","82","Daniel","Bellinger","20","0","77","253","TE",NULL,NULL,"80","59","55","1","76","75","64","1","47","44","38","77","1","1",NULL,"71","65","61","96","83","64","79","30","46","52","72","46","62","77","0","0","0","11","90","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL
